Ensembl_ID	Symbol	chrom	chromStart	chromEnd	ClassType
ENSG00000118513.17	MYB	chr6	135181315	135219173	protein_coding
ENSG00000132382.13	MYBBP1A	chr17	4538897	4555631	protein_coding
ENSG00000185697.15	MYBL1	chr8	66562175	66614247	protein_coding
ENSG00000101057.14	MYBL2	chr20	43667019	43716496	protein_coding
ENSG00000196091.11	MYBPC1	chr12	101568353	101686018	protein_coding
ENSG00000086967.9	MYBPC2	chr19	50432903	50466321	protein_coding
ENSG00000134571.9	MYBPC3	chr11	47331397	47352702	protein_coding
ENSG00000133055.7	MYBPH	chr1	203167811	203175813	protein_coding
ENSG00000221986.5	MYBPHL	chr1	109292365	109307041	protein_coding
ENSG00000136997.13	MYC	chr8	127735434	127741434	protein_coding
ENSG00000214114.7	MYCBP	chr1	38862964	38874105	protein_coding
ENSG00000005810.16	MYCBP2	chr13	77044655	77327050	protein_coding
ENSG00000136449.12	MYCBPAP	chr17	50508384	50531501	protein_coding
ENSG00000116990.10	MYCL	chr1	39895426	39902256	protein_coding
ENSG00000134323.10	MYCN	chr2	15940564	15947007	protein_coding
ENSG00000120279.6	MYCT1	chr6	152697895	152724567	protein_coding
ENSG00000172936.11	MYD88	chr3	38138478	38143022	protein_coding
ENSG00000074842.6	MYDGF	chr19	4641374	4670370	protein_coding
ENSG00000104177.16	MYEF2	chr15	48134631	48178517	protein_coding
ENSG00000172927.6	MYEOV	chr11	69294138	69367726	protein_coding
ENSG00000172428.9	MYEOV2	chr2	240126563	240136807	protein_coding
ENSG00000111049.3	MYF5	chr12	80716912	80719673	protein_coding
ENSG00000111046.3	MYF6	chr12	80707498	80709474	protein_coding
ENSG00000109061.9	MYH1	chr17	10492307	10518543	protein_coding
ENSG00000133026.11	MYH10	chr17	8474205	8630761	protein_coding
ENSG00000133392.15	MYH11	chr16	15703135	15857033	protein_coding
ENSG00000006788.11	MYH13	chr17	10298084	10373130	protein_coding
ENSG00000105357.14	MYH14	chr19	50188186	50310545	protein_coding
ENSG00000144821.8	MYH15	chr3	108380369	108529322	protein_coding
ENSG00000125414.17	MYH2	chr17	10521148	10549957	protein_coding
ENSG00000109063.13	MYH3	chr17	10628526	10657309	protein_coding
ENSG00000264424.1	MYH4	chr17	10443290	10469559	protein_coding
ENSG00000197616.10	MYH6	chr14	23381990	23408277	protein_coding
ENSG00000092054.12	MYH7	chr14	23412738	23435718	protein_coding
ENSG00000078814.14	MYH7B	chr20	34975403	35002437	protein_coding
ENSG00000133020.4	MYH8	chr17	10390322	10421950	protein_coding
ENSG00000100345.19	MYH9	chr22	36281281	36388018	protein_coding
ENSG00000168530.14	MYL1	chr2	210290150	210315190	protein_coding
ENSG00000106436.4	MYL10	chr7	101613325	101629296	protein_coding
ENSG00000101608.11	MYL12A	chr18	3247481	3256236	protein_coding
ENSG00000118680.11	MYL12B	chr18	3261909	3278284	protein_coding
ENSG00000111245.13	MYL2	chr12	110910819	110920722	protein_coding
ENSG00000160808.8	MYL3	chr3	46857872	46882169	protein_coding
ENSG00000198336.8	MYL4	chr17	47200446	47223679	protein_coding
ENSG00000215375.5	MYL5	chr4	673580	682033	protein_coding
ENSG00000092841.17	MYL6	chr12	56158161	56163496	protein_coding
ENSG00000196465.9	MYL6B	chr12	56152256	56159647	protein_coding
ENSG00000106631.7	MYL7	chr7	44138864	44141332	protein_coding
ENSG00000101335.8	MYL9	chr20	36541484	36551447	protein_coding
ENSG00000007944.13	MYLIP	chr6	16129125	16148248	protein_coding
ENSG00000065534.17	MYLK	chr3	123610049	123884331	protein_coding
ENSG00000101306.9	MYLK2	chr20	31819308	31834689	protein_coding
ENSG00000140795.11	MYLK3	chr16	46703369	46790407	protein_coding
ENSG00000145949.9	MYLK4	chr6	2663629	2750966	protein_coding
ENSG00000180209.10	MYLPF	chr16	30370934	30377991	protein_coding
ENSG00000085274.14	MYNN	chr3	169772831	169789716	protein_coding
ENSG00000145555.13	MYO10	chr5	16661914	16936276	protein_coding
ENSG00000091536.15	MYO15A	chr17	18108706	18179802	protein_coding
ENSG00000266714.5	MYO15B	chr17	75588058	75626849	protein_coding
ENSG00000041515.14	MYO16	chr13	108596152	109208007	protein_coding
ENSG00000133454.14	MYO18B	chr22	25742144	26031041	protein_coding
ENSG00000278259.3	MYO19	chr17	36495633	36543435	protein_coding
ENSG00000166866.11	MYO1A	chr12	57028517	57051198	protein_coding
ENSG00000128641.16	MYO1B	chr2	191245185	191425389	protein_coding
ENSG00000197879.13	MYO1C	chr17	1464098	1492812	protein_coding
ENSG00000176658.15	MYO1D	chr17	32492522	32877177	protein_coding
ENSG00000157483.7	MYO1E	chr15	59132434	59372900	protein_coding
ENSG00000142347.15	MYO1F	chr19	8520790	8577577	protein_coding
ENSG00000136286.13	MYO1G	chr7	44962662	44979098	protein_coding
ENSG00000174527.8	MYO1H	chr12	109347903	109455523	protein_coding
ENSG00000095777.13	MYO3A	chr10	25934267	26212527	protein_coding
ENSG00000071909.17	MYO3B	chr2	170178145	170655171	protein_coding
ENSG00000197535.13	MYO5A	chr15	52307283	52529050	protein_coding
ENSG00000167306.17	MYO5B	chr18	49822813	50195093	protein_coding
ENSG00000128833.11	MYO5C	chr15	52192322	52295798	protein_coding
ENSG00000196586.12	MYO6	chr6	75749192	75919537	protein_coding
ENSG00000137474.18	MYO7A	chr11	77128264	77215239	protein_coding
ENSG00000169994.17	MYO7B	chr2	127535802	127637729	protein_coding
ENSG00000066933.14	MYO9A	chr15	71822289	72118577	protein_coding
ENSG00000099331.12	MYO9B	chr19	17075781	17214537	protein_coding
ENSG00000034971.13	MYOC	chr1	171635417	171652683	protein_coding
ENSG00000141052.16	MYOCD	chr17	12665890	12768949	protein_coding
ENSG00000129152.3	MYOD1	chr11	17719568	17722131	protein_coding
ENSG00000138119.15	MYOF	chr10	93306429	93482317	protein_coding
ENSG00000122180.4	MYOG	chr1	203083132	203086036	protein_coding
ENSG00000101605.11	MYOM1	chr18	3066807	3220108	protein_coding
ENSG00000036448.8	MYOM2	chr8	2045040	2165552	protein_coding
ENSG00000142661.17	MYOM3	chr1	24056035	24112175	protein_coding
ENSG00000120729.8	MYOT	chr5	137867791	137887851	protein_coding
ENSG00000177791.11	MYOZ1	chr10	73631654	73641757	protein_coding
ENSG00000172399.5	MYOZ2	chr4	119135784	119187789	protein_coding
ENSG00000164591.12	MYOZ3	chr5	150660874	150679365	protein_coding
ENSG00000138347.14	MYPN	chr10	68106117	68212017	protein_coding
ENSG00000176182.5	MYPOP	chr19	45890020	45902604	protein_coding
ENSG00000124920.12	MYRF	chr11	61752642	61788518	protein_coding
ENSG00000166268.9	MYRFL	chr12	69825304	69959097	protein_coding
ENSG00000170011.12	MYRIP	chr3	39808914	40260321	protein_coding
ENSG00000162601.8	MYSM1	chr1	58654739	58700092	protein_coding
ENSG00000196132.10	MYT1	chr20	64151791	64242253	protein_coding
ENSG00000186487.16	MYT1L	chr2	1789113	2331260	protein_coding
ENSG00000170476.14	MZB1	chr5	139387480	139390081	protein_coding
ENSG00000099326.7	MZF1	chr19	58561931	58573575	protein_coding
ENSG00000204899.5	MZT1	chr13	72708357	72727687	protein_coding
ENSG00000173272.12	MZT2A	chr2	131464900	131492743	protein_coding
ENSG00000152082.12	MZT2B	chr2	130181737	130190729	protein_coding
ENSG00000102921.6	N4BP1	chr16	48538726	48620148	protein_coding
ENSG00000078177.12	N4BP2	chr4	40056826	40158252	protein_coding
ENSG00000139597.15	N4BP2L1	chr13	32400723	32428178	protein_coding
ENSG00000244754.7	N4BP2L2	chr13	32432417	32538885	protein_coding
ENSG00000145911.5	N4BP3	chr5	178113443	178126087	protein_coding
ENSG00000156239.10	N6AMT1	chr21	28872191	28885371	protein_coding
ENSG00000150456.9	N6AMT2	chr13	20728731	20773958	protein_coding
ENSG00000102030.14	NAA10	chrX	153929242	153935223	protein_coding
ENSG00000156269.4	NAA11	chr4	79225694	79326050	protein_coding
ENSG00000164134.11	NAA15	chr4	139301455	139420033	protein_coding
ENSG00000172766.17	NAA16	chr13	41311205	41377030	protein_coding
ENSG00000173418.10	NAA20	chr20	20017116	20033655	protein_coding
ENSG00000111300.8	NAA25	chr12	112026689	112109022	protein_coding
ENSG00000139977.12	NAA30	chr14	57390544	57415917	protein_coding
ENSG00000135040.14	NAA35	chr9	85941146	86022298	protein_coding
ENSG00000183011.12	NAA38	chr17	7856685	7885238	protein_coding
ENSG00000110583.11	NAA40	chr11	63938959	63957328	protein_coding
ENSG00000121579.11	NAA50	chr3	113716460	113746300	protein_coding
ENSG00000122390.16	NAA60	chr16	3443611	3486963	protein_coding
ENSG00000138744.13	NAAA	chr4	75913657	75941051	protein_coding
ENSG00000077616.9	NAALAD2	chr11	90131515	90192894	protein_coding
ENSG00000168060.13	NAALADL1	chr11	65044818	65058549	protein_coding
ENSG00000177694.13	NAALADL2	chr3	174438573	175810552	protein_coding
ENSG00000138386.15	NAB1	chr2	190646746	190692766	protein_coding
ENSG00000166886.11	NAB2	chr12	57088894	57095476	protein_coding
ENSG00000173559.11	NABP1	chr2	191678068	191696659	protein_coding
ENSG00000139579.11	NABP2	chr12	56222015	56229854	protein_coding
ENSG00000196531.9	NACA	chr12	56712428	56731628	protein_coding
ENSG00000253506.2	NACA2	chr17	61590426	61591202	protein_coding
ENSG00000136274.8	NACAD	chr7	45080438	45088914	protein_coding
ENSG00000160877.5	NACC1	chr19	13118103	13141141	protein_coding
ENSG00000148411.6	NACC2	chr9	136006537	136095285	protein_coding
ENSG00000008130.14	NADK	chr1	1751232	1780457	protein_coding
ENSG00000152620.11	NADK2	chr5	36192592	36242279	protein_coding
ENSG00000172890.10	NADSYN1	chr11	71453109	71524107	protein_coding
ENSG00000159593.13	NAE1	chr16	66802875	66873256	protein_coding
ENSG00000145414.7	NAF1	chr4	163110073	163166921	protein_coding
ENSG00000198951.10	NAGA	chr22	42058354	42070842	protein_coding
ENSG00000124357.11	NAGK	chr2	71064344	71079805	protein_coding
ENSG00000108784.8	NAGLU	chr17	42536172	42544449	protein_coding
ENSG00000103174.10	NAGPA	chr16	5024844	5034141	protein_coding
ENSG00000161653.9	NAGS	chr17	44004546	44009063	protein_coding
ENSG00000171169.8	NAIF1	chr9	128061233	128068206	protein_coding
ENSG00000249437.6	NAIP	chr5	70968483	71025114	protein_coding
ENSG00000102452.14	NALCN	chr13	101053776	101416492	protein_coding
ENSG00000105835.10	NAMPT	chr7	106248285	106286326	protein_coding
ENSG00000111704.9	NANOG	chr12	7787794	7799141	protein_coding
ENSG00000205857.1	NANOGNB	chr12	7765216	7774121	protein_coding
ENSG00000255192.5	NANOGP8	chr15	35084193	35085110	protein_coding
ENSG00000188613.6	NANOS1	chr10	119029716	119033732	protein_coding
ENSG00000188425.3	NANOS2	chr19	45913214	45914870	protein_coding
ENSG00000187556.7	NANOS3	chr19	13862063	13880757	protein_coding
ENSG00000170191.4	NANP	chr20	25612935	25624175	protein_coding
ENSG00000095380.10	NANS	chr9	98056739	98083075	protein_coding
ENSG00000187109.12	NAP1L1	chr12	76036587	76085033	protein_coding
ENSG00000186462.8	NAP1L2	chrX	73212299	73214848	protein_coding
ENSG00000186310.9	NAP1L3	chrX	93670930	93673568	protein_coding
ENSG00000205531.11	NAP1L4	chr11	2944431	2992377	protein_coding
ENSG00000177432.6	NAP1L5	chr4	88695915	88698235	protein_coding
ENSG00000105402.6	NAPA	chr19	47487637	47515240	protein_coding
ENSG00000125814.16	NAPB	chr20	23374519	23421519	protein_coding
ENSG00000161048.10	NAPEPLD	chr7	103099776	103149560	protein_coding
ENSG00000134265.11	NAPG	chr18	10525905	10552761	protein_coding
ENSG00000147813.14	NAPRT	chr8	143574785	143578649	protein_coding
ENSG00000131400.6	NAPSA	chr19	50358477	50365830	protein_coding
ENSG00000141562.16	NARF	chr17	82458180	82490537	protein_coding
ENSG00000103245.12	NARFL	chr16	729753	741329	protein_coding
ENSG00000134440.10	NARS	chr18	57600656	57622213	protein_coding
ENSG00000137513.8	NARS2	chr11	78435961	78574874	protein_coding
ENSG00000132780.15	NASP	chr1	45583846	45618904	protein_coding
ENSG00000171428.12	NAT1	chr8	18170477	18223689	protein_coding
ENSG00000135372.7	NAT10	chr11	34105602	34147670	protein_coding
ENSG00000090971.4	NAT14	chr19	55485004	55487568	protein_coding
ENSG00000167011.7	NAT16	chr7	101170493	101180276	protein_coding
ENSG00000156006.4	NAT2	chr8	18391245	18401218	protein_coding
ENSG00000243477.4	NAT6	chr3	50296402	50299421	protein_coding
ENSG00000144035.3	NAT8	chr2	73640832	73642393	protein_coding
ENSG00000185818.7	NAT8L	chr4	2059512	2069089	protein_coding
ENSG00000109065.10	NAT9	chr17	74770547	74776367	protein_coding
ENSG00000274180.1	NATD1	chr17	21238870	21253410	protein_coding
ENSG00000134369.14	NAV1	chr1	201622885	201826969	protein_coding
ENSG00000166833.18	NAV2	chr11	19350724	20121598	protein_coding
ENSG00000067798.12	NAV3	chr12	77830905	78213008	protein_coding
ENSG00000151779.11	NBAS	chr2	15166909	15561330	protein_coding
ENSG00000172915.17	NBEA	chr13	34942287	35673022	protein_coding
ENSG00000144426.17	NBEAL1	chr2	203014879	203226378	protein_coding
ENSG00000160796.15	NBEAL2	chr3	46979683	47009703	protein_coding
ENSG00000158747.12	NBL1	chr1	19640554	19658456	protein_coding
ENSG00000104320.12	NBN	chr8	89933336	90003228	protein_coding
ENSG00000219481.9	NBPF1	chr1	16562319	16613562	protein_coding
ENSG00000271425.5	NBPF10	chr1	146064699	146144942	protein_coding
ENSG00000263956.4	NBPF11	chr1	148102046	148152322	protein_coding
ENSG00000268043.6	NBPF12	chr1	146938744	146996202	protein_coding
ENSG00000270629.4	NBPF14	chr1	148531385	148679751	protein_coding
ENSG00000266338.5	NBPF15	chr1	144421386	144461674	protein_coding
ENSG00000271383.5	NBPF19	chr1	149390623	149556361	protein_coding
ENSG00000273136.4	NBPF26	chr1	120805418	120841481	protein_coding
ENSG00000142794.17	NBPF3	chr1	21440128	21485005	protein_coding
ENSG00000196427.12	NBPF4	chr1	108223341	108244081	protein_coding
ENSG00000186086.15	NBPF6	chr1	108375799	108471002	protein_coding
ENSG00000269713.6	NBPF9	chr1	149054027	149103561	protein_coding
ENSG00000188554.12	NBR1	chr17	43170481	43211689	protein_coding
ENSG00000104490.16	NCALD	chr8	101686543	102124907	protein_coding
ENSG00000149294.15	NCAM1	chr11	112961247	113278436	protein_coding
ENSG00000154654.13	NCAM2	chr21	20998315	21543329	protein_coding
ENSG00000130287.12	NCAN	chr19	19211973	19252233	protein_coding
ENSG00000010292.11	NCAPD2	chr12	6493356	6531955	protein_coding
ENSG00000151503.11	NCAPD3	chr11	134150119	134225454	protein_coding
ENSG00000109805.8	NCAPG	chr4	17810902	17844862	protein_coding
ENSG00000146918.18	NCAPG2	chr7	158631311	158704829	protein_coding
ENSG00000121152.8	NCAPH	chr2	96335787	96373845	protein_coding
ENSG00000025770.17	NCAPH2	chr22	50508216	50523472	protein_coding
ENSG00000136937.11	NCBP1	chr9	97633626	97673748	protein_coding
ENSG00000114503.9	NCBP2	chr3	196935402	196942597	protein_coding
ENSG00000170935.6	NCBP2L	chrX	107777733	107794682	protein_coding
ENSG00000188505.4	NCCRP1	chr19	39196961	39201884	protein_coding
ENSG00000020129.14	NCDN	chr1	35557473	35567274	protein_coding
ENSG00000144959.8	NCEH1	chr3	172630249	172711218	protein_coding
ENSG00000158517.12	NCF1	chr7	74773962	74789315	protein_coding
ENSG00000116701.13	NCF2	chr1	183555563	183590876	protein_coding
ENSG00000100365.13	NCF4	chr22	36860988	36878015	protein_coding
ENSG00000158092.5	NCK1	chr3	136862208	136949823	protein_coding
ENSG00000071051.12	NCK2	chr2	105744897	105894274	protein_coding
ENSG00000061676.13	NCKAP1	chr2	182909115	183038858	protein_coding
ENSG00000123338.11	NCKAP1L	chr12	54497711	54548238	protein_coding
ENSG00000176771.14	NCKAP5	chr2	132671799	133568463	protein_coding
ENSG00000167566.15	NCKAP5L	chr12	49791146	49828750	protein_coding
ENSG00000213672.6	NCKIPSD	chr3	48673844	48686364	protein_coding
ENSG00000115053.14	NCL	chr2	231453531	231483641	protein_coding
ENSG00000125912.9	NCLN	chr19	3185563	3209575	protein_coding
ENSG00000184454.6	NCMAP	chr1	24556111	24609328	protein_coding
ENSG00000084676.14	NCOA1	chr2	24491914	24770702	protein_coding
ENSG00000140396.11	NCOA2	chr8	70109762	70403805	protein_coding
ENSG00000124151.17	NCOA3	chr20	47501902	47656877	protein_coding
ENSG00000266412.4	NCOA4	chr10	46005088	46030714	protein_coding
ENSG00000124160.10	NCOA5	chr20	46060985	46089952	protein_coding
ENSG00000198646.12	NCOA6	chr20	34689097	34825649	protein_coding
ENSG00000111912.17	NCOA7	chr6	125781161	125932030	protein_coding
ENSG00000141027.19	NCOR1	chr17	16029157	16218185	protein_coding
ENSG00000196498.12	NCOR2	chr12	124324415	124567589	protein_coding
ENSG00000189430.11	NCR1	chr19	54906150	54916140	protein_coding
ENSG00000096264.12	NCR2	chr6	41335655	41350887	protein_coding
ENSG00000204475.8	NCR3	chr6	31588895	31592985	protein_coding
ENSG00000188211.7	NCR3LG1	chr11	17351726	17377341	protein_coding
ENSG00000107130.8	NCS1	chr9	130172578	130237304	protein_coding
ENSG00000162736.14	NCSTN	chr1	160343272	160358952	protein_coding
ENSG00000058804.11	NDC1	chr1	53765460	53838860	protein_coding
ENSG00000080986.11	NDC80	chr18	2571511	2616635	protein_coding
ENSG00000072864.11	NDE1	chr16	15643267	15726353	protein_coding
ENSG00000166579.14	NDEL1	chr17	8413131	8490411	protein_coding
ENSG00000131507.10	NDFIP1	chr5	142108505	142154443	protein_coding
ENSG00000102471.12	NDFIP2	chr13	79481124	79556075	protein_coding
ENSG00000182636.5	NDN	chr15	23685400	23687330	protein_coding
ENSG00000173376.12	NDNF	chr4	121035613	121073021	protein_coding
ENSG00000185115.4	NDNL2	chr15	29268149	29269829	protein_coding
ENSG00000188566.10	NDOR1	chr9	137205670	137217009	protein_coding
ENSG00000124479.8	NDP	chrX	43948776	43973504	protein_coding
ENSG00000104419.13	NDRG1	chr8	133237171	133302022	protein_coding
ENSG00000165795.19	NDRG2	chr14	21016763	21070872	protein_coding
ENSG00000101079.19	NDRG3	chr20	36651766	36746078	protein_coding
ENSG00000103034.13	NDRG4	chr16	58462846	58513628	protein_coding
ENSG00000070614.13	NDST1	chr5	150485818	150558211	protein_coding
ENSG00000166507.15	NDST2	chr10	73801911	73811798	protein_coding
ENSG00000164100.8	NDST3	chr4	118033618	118258648	protein_coding
ENSG00000138653.8	NDST4	chr4	114827763	115113876	protein_coding
ENSG00000125356.6	NDUFA1	chrX	119871487	119876662	protein_coding
ENSG00000130414.10	NDUFA10	chr2	239892450	240025402	protein_coding
ENSG00000174886.11	NDUFA11	chr19	5891276	5904006	protein_coding
ENSG00000184752.11	NDUFA12	chr12	94897055	95003770	protein_coding
ENSG00000186010.17	NDUFA13	chr19	19515736	19529054	protein_coding
ENSG00000131495.7	NDUFA2	chr5	140638740	140647785	protein_coding
ENSG00000170906.14	NDUFA3	chr19	54102728	54109257	protein_coding
ENSG00000189043.8	NDUFA4	chr7	10931951	10940256	protein_coding
ENSG00000185633.9	NDUFA4L2	chr12	57234903	57240715	protein_coding
ENSG00000128609.13	NDUFA5	chr7	123536997	123558255	protein_coding
ENSG00000184983.8	NDUFA6	chr22	42085525	42090955	protein_coding
ENSG00000167774.2	NDUFA7	chr19	8308283	8321379	protein_coding
ENSG00000267855.4	NDUFA7	chr19	8308768	8321396	protein_coding
ENSG00000119421.6	NDUFA8	chr9	122144058	122159819	protein_coding
ENSG00000139180.9	NDUFA9	chr12	4649095	4694317	protein_coding
ENSG00000004779.8	NDUFAB1	chr16	23581002	23596356	protein_coding
ENSG00000137806.7	NDUFAF1	chr15	41387349	41402519	protein_coding
ENSG00000164182.9	NDUFAF2	chr5	60945129	61153037	protein_coding
ENSG00000178057.13	NDUFAF3	chr3	49020459	49023495	protein_coding
ENSG00000123545.5	NDUFAF4	chr6	96889313	96897881	protein_coding
ENSG00000101247.16	NDUFAF5	chr20	13784950	13821582	protein_coding
ENSG00000156170.11	NDUFAF6	chr8	94895767	95116455	protein_coding
ENSG00000003509.14	NDUFAF7	chr2	37231631	37253403	protein_coding
ENSG00000183648.8	NDUFB1	chr14	92116122	92121917	protein_coding
ENSG00000140990.13	NDUFB10	chr16	1959508	1961975	protein_coding
ENSG00000147123.10	NDUFB11	chrX	47142216	47145504	protein_coding
ENSG00000090266.11	NDUFB2	chr7	140690777	140722790	protein_coding
ENSG00000119013.7	NDUFB3	chr2	201071433	201085750	protein_coding
